,product_id,date
106,20873,2021-01-02
107,33432,2021-01-02
108,31890,2021-01-02
109,20971,2021-01-02
110,31106,2021-01-02
111,24112,2021-01-02
112,46731,2021-01-02
113,48939,2021-01-02
114,11389,2021-01-02
115,14764,2021-01-02
116,46611,2021-01-02
117,43028,2021-01-02
118,689,2021-01-02
119,48976,2021-01-02
120,7437,2021-01-02
121,2530,2021-01-02
122,35804,2021-01-02
123,5703,2021-01-02
124,34337,2021-01-02
125,27477,2021-01-02
126,48622,2021-01-02
127,32594,2021-01-02
128,42194,2021-01-02
129,23537,2021-01-02
130,43705,2021-01-02
131,34072,2021-01-02
132,36454,2021-01-02
133,8349,2021-01-02
134,17429,2021-01-02
135,14824,2021-01-02
136,39961,2021-01-02
137,20060,2021-01-02
138,47726,2021-01-02
139,41327,2021-01-02
140,46967,2021-01-02
141,14313,2021-01-02
142,14844,2021-01-02
143,28211,2021-01-02
144,34461,2021-01-02
145,5125,2021-01-02
146,19854,2021-01-02
147,48405,2021-01-02
148,2931,2021-01-02
149,27273,2021-01-02
150,14372,2021-01-02
151,23969,2021-01-02
152,41563,2021-01-02
153,19439,2021-01-02
154,24626,2021-01-02
155,38498,2021-01-02
156,3935,2021-01-02
157,38735,2021-01-02
158,21069,2021-01-02
159,45605,2021-01-02
160,4712,2021-01-02
161,29814,2021-01-02
162,11345,2021-01-02
163,16305,2021-01-02
164,23370,2021-01-02
165,15991,2021-01-02
166,30061,2021-01-02
167,37948,2021-01-02
168,23324,2021-01-02
169,34731,2021-01-02
170,9145,2021-01-02
171,3937,2021-01-02
172,47079,2021-01-02
173,37671,2021-01-02
174,26344,2021-01-02
175,10948,2021-01-02
176,26811,2021-01-02
177,31595,2021-01-02
178,46772,2021-01-02
179,21954,2021-01-02
180,11573,2021-01-02
181,43678,2021-01-02
182,7928,2021-01-02
183,7967,2021-01-02
184,38300,2021-01-02
185,31123,2021-01-02
186,1358,2021-01-02
187,38252,2021-01-02
188,3076,2021-01-02
189,2514,2021-01-02
190,10090,2021-01-02
191,22220,2021-01-02
192,36620,2021-01-02
193,27170,2021-01-02
194,13674,2021-01-02
195,20687,2021-01-02
196,19757,2021-01-02
197,10115,2021-01-02
198,12054,2021-01-02
199,43590,2021-01-02
200,38842,2021-01-02
201,904,2021-01-02
202,29159,2021-01-02
203,28141,2021-01-02
204,27154,2021-01-02
205,19890,2021-01-02
206,31610,2021-01-02
207,3961,2021-01-02
208,2273,2021-01-02
209,36944,2021-01-02
210,24992,2021-01-02
211,20301,2021-01-02
212,27166,2021-01-02
213,44737,2021-01-02
214,19125,2021-01-02
215,43036,2021-01-02
216,22657,2021-01-02
217,32621,2021-01-02
218,11103,2021-01-02
219,7114,2021-01-02
220,28640,2021-01-02
221,35919,2021-01-02
222,9607,2021-01-02
223,7963,2021-01-02
224,45536,2021-01-02
225,39194,2021-01-02
226,36984,2021-01-02
227,37892,2021-01-02
228,11432,2021-01-02
229,1144,2021-01-02
230,12369,2021-01-02
231,7225,2021-01-02
232,34232,2021-01-02
233,40047,2021-01-02
234,43590,2021-01-02
235,2780,2021-01-02
236,11052,2021-01-02
237,30892,2021-01-02
238,9701,2021-01-02
239,38030,2021-01-02
240,13979,2021-01-02
241,20759,2021-01-02
242,45165,2021-01-02
243,30875,2021-01-02
244,1977,2021-01-02
245,45443,2021-01-02
246,36999,2021-01-02
247,19211,2021-01-02
248,31398,2021-01-02
249,16799,2021-01-02
250,34863,2021-01-02
251,24353,2021-01-02
252,31690,2021-01-02
253,6929,2021-01-02
254,26100,2021-01-02
255,42010,2021-01-02
256,1011,2021-01-02
257,48201,2021-01-02
258,22296,2021-01-02
259,1501,2021-01-02
260,14937,2021-01-02
261,9475,2021-01-02
262,2336,2021-01-02
263,49208,2021-01-02
264,43022,2021-01-02
265,32295,2021-01-02
266,21206,2021-01-02
267,16069,2021-01-02
268,22548,2021-01-02
269,36064,2021-01-02
270,14538,2021-01-02
271,22755,2021-01-02
272,43985,2021-01-02
273,6960,2021-01-02
274,30110,2021-01-02
275,45676,2021-01-02
276,38683,2021-01-02
277,15612,2021-01-02
278,23923,2021-01-02
279,24183,2021-01-02
280,40294,2021-01-02
281,29606,2021-01-02
282,45533,2021-01-02
283,2828,2021-01-02
284,44230,2021-01-02
285,18375,2021-01-02
286,26633,2021-01-02
287,30640,2021-01-02
288,48293,2021-01-02
289,15404,2021-01-02
290,2159,2021-01-02
291,28998,2021-01-02
292,23706,2021-01-02
293,22605,2021-01-02
294,28224,2021-01-02
295,5287,2021-01-02
296,24107,2021-01-02
297,14424,2021-01-02
298,31096,2021-01-02
299,20008,2021-01-02
300,29534,2021-01-02
301,10448,2021-01-02
302,5679,2021-01-02
303,43027,2021-01-02
304,160,2021-01-02
305,5526,2021-01-02
306,39611,2021-01-02
307,12167,2021-01-02
308,11534,2021-01-02
309,575,2021-01-02
310,40501,2021-01-02
311,14278,2021-01-02
312,44695,2021-01-02
313,13139,2021-01-02
314,28683,2021-01-02
315,6679,2021-01-02
316,28194,2021-01-02
317,32488,2021-01-02
318,8860,2021-01-02
319,17685,2021-01-02
320,26410,2021-01-02
321,43217,2021-01-02
322,11514,2021-01-02
323,18507,2021-01-02
324,32186,2021-01-02
325,6952,2021-01-02
326,15301,2021-01-02
327,37670,2021-01-02
328,27271,2021-01-02
329,43509,2021-01-02
330,49089,2021-01-02
331,1751,2021-01-02
332,43791,2021-01-02
333,42523,2021-01-02
334,44626,2021-01-02
335,30188,2021-01-02
336,24916,2021-01-02
337,18947,2021-01-02
338,13745,2021-01-02
339,29730,2021-01-02
340,46508,2021-01-02
341,43430,2021-01-02
342,9479,2021-01-02
343,7465,2021-01-02
344,46488,2021-01-02
345,44598,2021-01-02
346,10049,2021-01-02
347,10469,2021-01-02
348,18208,2021-01-02
349,26483,2021-01-02
350,13948,2021-01-02
351,37051,2021-01-02
352,39830,2021-01-02
353,28079,2021-01-02
354,6277,2021-01-02
355,26479,2021-01-02
356,20454,2021-01-02
357,47444,2021-01-02
358,49596,2021-01-02
359,14496,2021-01-02
360,6867,2021-01-02
361,5955,2021-01-02
362,38241,2021-01-02
363,22885,2021-01-02
364,30761,2021-01-02
365,43820,2021-01-02
366,31363,2021-01-02
367,17953,2021-01-02
368,39180,2021-01-02
369,31733,2021-01-02
370,34508,2021-01-02
371,45990,2021-01-02
372,16091,2021-01-02
373,14616,2021-01-02
374,4956,2021-01-02
375,40108,2021-01-02
376,4609,2021-01-02
377,48618,2021-01-02
378,22558,2021-01-02
379,6742,2021-01-02
380,19910,2021-01-02
381,1649,2021-01-02
382,1484,2021-01-02
383,7628,2021-01-02
384,48629,2021-01-02
385,12480,2021-01-02
386,2197,2021-01-02
387,47934,2021-01-02
388,8013,2021-01-02
389,29877,2021-01-02
390,1875,2021-01-02
391,1876,2021-01-02
392,21426,2021-01-02
393,2659,2021-01-02
394,30989,2021-01-02
395,48275,2021-01-02
396,49610,2021-01-02
397,17053,2021-01-02
398,34274,2021-01-02
399,5788,2021-01-02
400,4959,2021-01-02
401,16268,2021-01-02
402,11695,2021-01-02
403,31601,2021-01-02
404,32102,2021-01-02
405,12154,2021-01-02
406,40205,2021-01-02
407,32155,2021-01-02
408,29899,2021-01-02
409,29385,2021-01-02
410,13641,2021-01-02
411,42381,2021-01-02
412,17631,2021-01-02
413,20814,2021-01-02
414,42130,2021-01-02
415,2930,2021-01-02
416,31156,2021-01-02
417,13697,2021-01-02
418,20816,2021-01-02
419,11802,2021-01-02
420,16674,2021-01-02
421,33993,2021-01-02
422,32619,2021-01-02
423,3840,2021-01-02
424,29696,2021-01-02
425,42998,2021-01-02
426,39863,2021-01-02
427,16886,2021-01-02
428,31440,2021-01-02
429,41255,2021-01-02
430,8355,2021-01-02
431,9569,2021-01-02
432,37314,2021-01-02
433,32660,2021-01-02
434,13518,2021-01-02
435,12381,2021-01-02
436,32999,2021-01-02
437,46504,2021-01-02
438,6273,2021-01-02
439,1315,2021-01-02
440,32491,2021-01-02
441,5153,2021-01-02
442,38224,2021-01-02
443,18067,2021-01-02
444,10572,2021-01-02
445,49131,2021-01-02
446,48236,2021-01-02
447,28441,2021-01-02
448,30480,2021-01-02
449,22729,2021-01-02
450,13003,2021-01-02
451,30874,2021-01-02
452,14764,2021-01-02
453,28521,2021-01-02
454,42046,2021-01-02
455,41219,2021-01-02
456,28608,2021-01-02
457,43044,2021-01-02
458,39448,2021-01-02
459,33736,2021-01-02
460,23561,2021-01-02
461,8980,2021-01-02
462,25428,2021-01-02
463,31676,2021-01-02
464,17010,2021-01-02
465,47778,2021-01-02
466,20943,2021-01-02
467,19641,2021-01-02
468,7687,2021-01-02
469,11100,2021-01-02
470,8996,2021-01-02
471,15858,2021-01-02
472,49119,2021-01-02
473,36127,2021-01-02
474,38937,2021-01-02
475,40481,2021-01-02
476,7290,2021-01-02
477,35175,2021-01-02
478,299,2021-01-02
479,3201,2021-01-02
480,11067,2021-01-02
481,20351,2021-01-02
482,10692,2021-01-02
483,11938,2021-01-02
484,18749,2021-01-02
485,45835,2021-01-02
486,40934,2021-01-02
487,43807,2021-01-02
488,42159,2021-01-02
489,49461,2021-01-02
490,45337,2021-01-02
491,14955,2021-01-02
492,18433,2021-01-02
493,26300,2021-01-02
494,21304,2021-01-02
495,29382,2021-01-02
496,37516,2021-01-02
497,44455,2021-01-02
498,15704,2021-01-02
499,22128,2021-01-02
500,33379,2021-01-02
501,20557,2021-01-02
502,5449,2021-01-02
503,11045,2021-01-02
504,32096,2021-01-02
505,45406,2021-01-02
506,27739,2021-01-02
507,40892,2021-01-02
508,4887,2021-01-02
509,29136,2021-01-02
510,47469,2021-01-02
511,17845,2021-01-02
512,2261,2021-01-02
513,43604,2021-01-02
514,43739,2021-01-02
515,21309,2021-01-02
516,11464,2021-01-02
517,3220,2021-01-02
518,47284,2021-01-02
519,6343,2021-01-02
520,40089,2021-01-02
521,49236,2021-01-02
522,27291,2021-01-02
523,45514,2021-01-02
524,7330,2021-01-02
525,6994,2021-01-02
526,32710,2021-01-02
527,15262,2021-01-02
528,36616,2021-01-02
529,31638,2021-01-02
530,47148,2021-01-02
531,11207,2021-01-02
532,35201,2021-01-02
533,46648,2021-01-02
534,31214,2021-01-02
535,32427,2021-01-02
536,29228,2021-01-02
537,908,2021-01-02
538,37120,2021-01-02
539,34914,2021-01-02
540,28087,2021-01-02
541,31706,2021-01-02
542,29536,2021-01-02
543,7965,2021-01-02
544,4926,2021-01-02
545,32184,2021-01-02
546,45236,2021-01-02
547,33672,2021-01-02
548,25573,2021-01-02
549,49305,2021-01-02
550,34498,2021-01-02
551,36481,2021-01-02
552,32226,2021-01-02
553,33965,2021-01-02
554,17167,2021-01-02
555,11496,2021-01-02
556,9907,2021-01-02
557,28540,2021-01-02
558,38966,2021-01-02
559,33006,2021-01-02
560,23381,2021-01-02
561,29776,2021-01-02
562,36263,2021-01-02
563,1736,2021-01-02
564,39306,2021-01-02
565,30655,2021-01-02
566,23434,2021-01-02
567,45892,2021-01-02
568,16857,2021-01-02
569,35062,2021-01-02
570,45050,2021-01-02
571,34333,2021-01-02
572,12206,2021-01-02
573,24326,2021-01-02
574,14315,2021-01-02
575,10289,2021-01-02
576,24989,2021-01-02
577,29863,2021-01-02
578,44666,2021-01-02
579,15887,2021-01-02
580,39417,2021-01-02
581,17098,2021-01-02
582,18091,2021-01-02
583,22559,2021-01-02
584,3744,2021-01-02
585,30959,2021-01-02
586,5879,2021-01-02
587,10850,2021-01-02
588,20902,2021-01-02
589,41926,2021-01-02
590,4836,2021-01-02
591,19240,2021-01-02
592,19919,2021-01-02
593,40748,2021-01-02
594,33429,2021-01-02
595,36463,2021-01-02
596,42660,2021-01-02
597,42686,2021-01-02
598,32547,2021-01-02
599,6554,2021-01-02
600,39055,2021-01-02
601,41716,2021-01-02
602,5182,2021-01-02
603,28449,2021-01-02
604,33019,2021-01-02
605,15909,2021-01-02
606,38581,2021-01-02
607,36700,2021-01-02
608,20342,2021-01-02
609,17034,2021-01-02
610,27887,2021-01-02
611,42158,2021-01-02
612,29584,2021-01-02
613,5886,2021-01-02
614,972,2021-01-02
615,4089,2021-01-02
616,12290,2021-01-02
617,2543,2021-01-02
618,1002,2021-01-02
619,8410,2021-01-02
620,2911,2021-01-02
621,37648,2021-01-02
622,17680,2021-01-02
623,18118,2021-01-02
624,26882,2021-01-02
625,48449,2021-01-02
626,41163,2021-01-02
627,31981,2021-01-02
628,8481,2021-01-02
629,10704,2021-01-02
630,19423,2021-01-02
631,18900,2021-01-02
632,15967,2021-01-02
633,9801,2021-01-02
634,37253,2021-01-02
635,42118,2021-01-02
636,23743,2021-01-02
637,8927,2021-01-02
638,11536,2021-01-02
639,30500,2021-01-02
640,47049,2021-01-02
641,23983,2021-01-02
642,28540,2021-01-02
643,25863,2021-01-02
644,9730,2021-01-02
645,35328,2021-01-02
646,31639,2021-01-02
647,14929,2021-01-02
648,20019,2021-01-02
649,30094,2021-01-02
650,49469,2021-01-02
651,25409,2021-01-02
652,11340,2021-01-02
653,27686,2021-01-02
654,28512,2021-01-02
655,27042,2021-01-02
656,16784,2021-01-02
657,11260,2021-01-02
658,48396,2021-01-02
659,4638,2021-01-02
660,13023,2021-01-02
661,8509,2021-01-02
662,23276,2021-01-02
663,25240,2021-01-02
664,30716,2021-01-02
665,26453,2021-01-02
666,20480,2021-01-02
667,22899,2021-01-02
668,17310,2021-01-02
669,8770,2021-01-02
670,23018,2021-01-02
671,38140,2021-01-02
672,27376,2021-01-02
673,28334,2021-01-02
674,32547,2021-01-02
675,19657,2021-01-02
676,36180,2021-01-02
677,16156,2021-01-02
678,29159,2021-01-02
679,19578,2021-01-02
680,2582,2021-01-02
681,10675,2021-01-02
682,38589,2021-01-02
683,48700,2021-01-02
684,26129,2021-01-02
685,27587,2021-01-02
686,8334,2021-01-02
687,45152,2021-01-02
688,6690,2021-01-02
689,47192,2021-01-02
690,38028,2021-01-02
691,46600,2021-01-02
692,35366,2021-01-02
693,3651,2021-01-02
694,43962,2021-01-02
695,347,2021-01-02
696,38176,2021-01-02
697,4881,2021-01-02
698,47330,2021-01-02
699,35085,2021-01-02
700,8861,2021-01-02
701,36585,2021-01-02
702,1328,2021-01-02
703,4976,2021-01-02
704,45889,2021-01-02
705,9120,2021-01-02
706,4824,2021-01-02
707,18832,2021-01-02
708,33113,2021-01-02
709,32847,2021-01-02
710,30845,2021-01-02
711,17012,2021-01-02
712,17485,2021-01-02
713,34510,2021-01-02
714,36322,2021-01-02
715,19776,2021-01-02
716,46823,2021-01-02
717,849,2021-01-02
718,5384,2021-01-02
719,2221,2021-01-02
720,19123,2021-01-02
721,36059,2021-01-02
722,31537,2021-01-02
723,5011,2021-01-02
724,2424,2021-01-02
725,41142,2021-01-02
726,45687,2021-01-02
727,4893,2021-01-02
728,20802,2021-01-02
729,40737,2021-01-02
730,44548,2021-01-02
731,12625,2021-01-02
732,36873,2021-01-02
733,23014,2021-01-02
734,2895,2021-01-02
735,7675,2021-01-02
736,39821,2021-01-02
737,20925,2021-01-02
738,42710,2021-01-02
739,17263,2021-01-02
740,29516,2021-01-02
741,8347,2021-01-02
742,27466,2021-01-02
743,35671,2021-01-02
744,20644,2021-01-02
745,40437,2021-01-02
746,24775,2021-01-02
747,44167,2021-01-02
748,42632,2021-01-02
749,8336,2021-01-02
750,27447,2021-01-02
751,29921,2021-01-02
752,37115,2021-01-02
753,41489,2021-01-02
754,7275,2021-01-02
755,27806,2021-01-02
756,17942,2021-01-02
757,24985,2021-01-02
758,7705,2021-01-02
759,44276,2021-01-02
760,38987,2021-01-02
761,4795,2021-01-02
762,6640,2021-01-02
763,13001,2021-01-02
764,35971,2021-01-02
765,37099,2021-01-02
766,40485,2021-01-02
767,1405,2021-01-02
768,40770,2021-01-02
769,9019,2021-01-02
770,11342,2021-01-02
771,34499,2021-01-02
772,34399,2021-01-02
773,29380,2021-01-02
774,5634,2021-01-02
775,9204,2021-01-02
776,15918,2021-01-02
777,40317,2021-01-02
778,49123,2021-01-02
779,23096,2021-01-02
780,26690,2021-01-02
781,34037,2021-01-02
782,38744,2021-01-02
783,27666,2021-01-02
784,29020,2021-01-02
785,44858,2021-01-02
786,47214,2021-01-02
787,26813,2021-01-02
788,24348,2021-01-02
789,4562,2021-01-02
790,42921,2021-01-02
791,40782,2021-01-02
792,35450,2021-01-02
793,46976,2021-01-02
794,43176,2021-01-02
795,9801,2021-01-02
796,32624,2021-01-02
797,46541,2021-01-02
798,31395,2021-01-02
799,43465,2021-01-02
800,9009,2021-01-02
801,49495,2021-01-02
802,3894,2021-01-02
803,39197,2021-01-02
804,85,2021-01-02
805,16114,2021-01-02
806,24690,2021-01-02
807,9478,2021-01-02
808,4767,2021-01-02
809,44278,2021-01-02
810,48334,2021-01-02
811,13028,2021-01-02
812,31624,2021-01-02
813,29074,2021-01-02
814,6698,2021-01-02
815,30633,2021-01-02
816,6441,2021-01-02
817,17424,2021-01-02
818,2460,2021-01-02
819,25284,2021-01-02
820,15232,2021-01-02
821,32549,2021-01-02
822,3031,2021-01-02
823,6833,2021-01-02
824,15434,2021-01-02
825,47454,2021-01-02
826,32819,2021-01-02
827,28478,2021-01-02
828,44271,2021-01-02
829,44176,2021-01-02
830,1176,2021-01-02
831,21469,2021-01-02
832,30042,2021-01-02
833,39007,2021-01-02
834,37349,2021-01-02
835,5757,2021-01-02
836,27872,2021-01-02
837,49577,2021-01-02
838,10817,2021-01-02
839,39115,2021-01-02
840,39497,2021-01-02
841,28986,2021-01-02
842,44346,2021-01-02
843,9581,2021-01-02
844,16771,2021-01-02
845,44035,2021-01-02
846,12563,2021-01-02
847,19423,2021-01-02
848,8862,2021-01-02
849,47506,2021-01-02
850,9015,2021-01-02
851,32325,2021-01-02
852,46172,2021-01-02
853,44193,2021-01-02
854,789,2021-01-02
855,11387,2021-01-02
856,37432,2021-01-02
857,33327,2021-01-02
858,41093,2021-01-02
859,25182,2021-01-02
860,48573,2021-01-02
861,45883,2021-01-02
862,13024,2021-01-02
863,33597,2021-01-02
864,32132,2021-01-02
865,29719,2021-01-02
866,6843,2021-01-02
867,37916,2021-01-02
868,42109,2021-01-02
869,34212,2021-01-02
870,44757,2021-01-02
871,37234,2021-01-02
872,13744,2021-01-02
873,39517,2021-01-02
874,12060,2021-01-02
875,30340,2021-01-02
876,21218,2021-01-02
877,28034,2021-01-02
878,30137,2021-01-02
879,39811,2021-01-02
880,16132,2021-01-02
881,43628,2021-01-02
882,4880,2021-01-02
883,9771,2021-01-02
884,6294,2021-01-02
885,8375,2021-01-02
886,3400,2021-01-02
887,46999,2021-01-02
888,29883,2021-01-02
889,27831,2021-01-02
890,44772,2021-01-02
891,28194,2021-01-02
892,39753,2021-01-02
893,47583,2021-01-02
894,47281,2021-01-02
895,35683,2021-01-02
896,34894,2021-01-02
897,17266,2021-01-02
898,30572,2021-01-02
899,12134,2021-01-02
900,36667,2021-01-02
901,28759,2021-01-02
902,20543,2021-01-02
903,20661,2021-01-02
904,26379,2021-01-02
905,11519,2021-01-02
906,35841,2021-01-02
907,32838,2021-01-02
908,1054,2021-01-02
909,18889,2021-01-02
910,28969,2021-01-02
911,43339,2021-01-02
912,38043,2021-01-02
913,22701,2021-01-02
914,16510,2021-01-02
915,37804,2021-01-02
916,12215,2021-01-02
917,44194,2021-01-02
918,4824,2021-01-02
919,18244,2021-01-02
920,27145,2021-01-02
921,11100,2021-01-02
922,13329,2021-01-02
923,6426,2021-01-02
924,540,2021-01-02
925,24234,2021-01-02
926,45585,2021-01-02
927,12645,2021-01-02
928,38898,2021-01-02
929,13608,2021-01-02
930,31940,2021-01-02
931,17683,2021-01-02
932,45216,2021-01-02
933,39867,2021-01-02
934,22919,2021-01-02
935,37821,2021-01-02
936,42354,2021-01-02
937,48855,2021-01-02
938,46990,2021-01-02
939,11416,2021-01-02
940,35949,2021-01-02
941,47644,2021-01-02
942,35842,2021-01-02
943,33662,2021-01-02
944,16567,2021-01-02
945,30133,2021-01-02
946,11061,2021-01-02
947,40459,2021-01-02
948,5122,2021-01-02
949,43006,2021-01-02
950,48345,2021-01-02
951,9671,2021-01-02
952,49612,2021-01-02
953,10004,2021-01-02
954,9210,2021-01-02
955,48345,2021-01-02
956,33859,2021-01-02
957,36444,2021-01-02
958,39224,2021-01-02
959,42326,2021-01-02
960,33785,2021-01-02
961,15296,2021-01-02
962,44037,2021-01-02
963,27869,2021-01-02
964,21760,2021-01-02
965,42981,2021-01-02
966,23189,2021-01-02
967,39394,2021-01-02
968,36546,2021-01-02
969,13166,2021-01-02
970,10727,2021-01-02
971,9779,2021-01-02
972,20642,2021-01-02
973,42524,2021-01-02
974,25009,2021-01-02
975,10932,2021-01-02
976,13729,2021-01-02
977,21564,2021-01-02
978,23784,2021-01-02
979,16719,2021-01-02
980,3839,2021-01-02
981,49553,2021-01-02
982,46587,2021-01-02
983,5614,2021-01-02
984,7645,2021-01-02
985,16730,2021-01-02
986,39304,2021-01-02
987,4084,2021-01-02
988,46357,2021-01-02
989,12816,2021-01-02
990,14122,2021-01-02
991,39659,2021-01-02
992,30601,2021-01-02
993,7392,2021-01-02
994,1539,2021-01-02
995,11031,2021-01-02
996,34345,2021-01-02
997,3412,2021-01-02
998,3296,2021-01-02
999,20879,2021-01-02
1000,4839,2021-01-02
1001,17761,2021-01-02
1002,39643,2021-01-02
1003,13160,2021-01-02
1004,15469,2021-01-02
1005,3088,2021-01-02
1006,47251,2021-01-02
1007,43009,2021-01-02
1008,42085,2021-01-02
1009,10295,2021-01-02
1010,5198,2021-01-02
1011,39010,2021-01-02
1012,18550,2021-01-02
1013,14083,2021-01-02
1014,19330,2021-01-02
1015,23156,2021-01-02
1016,17287,2021-01-02
1017,13802,2021-01-02
1018,39510,2021-01-02
1019,7816,2021-01-02
1020,46821,2021-01-02
1021,39350,2021-01-02
1022,30,2021-01-02
1023,25017,2021-01-02
1024,23923,2021-01-02
1025,32088,2021-01-02
1026,4001,2021-01-02
1027,32433,2021-01-02
1028,32750,2021-01-02
1029,1974,2021-01-02
1030,14670,2021-01-02
1031,24239,2021-01-02
1032,17107,2021-01-02
1033,20337,2021-01-02
1034,16522,2021-01-02
1035,14055,2021-01-02
1036,18503,2021-01-02
1037,26916,2021-01-02
1038,19497,2021-01-02
1039,26922,2021-01-02
1040,19878,2021-01-02
1041,26506,2021-01-02
1042,6829,2021-01-02
1043,38746,2021-01-02
1044,23171,2021-01-02
1045,11433,2021-01-02
1046,25881,2021-01-02
1047,21079,2021-01-02
1048,37195,2021-01-02
1049,21951,2021-01-02
1050,18701,2021-01-02
1051,38457,2021-01-02
1052,20334,2021-01-02
1053,22404,2021-01-02
1054,4539,2021-01-02
1055,24489,2021-01-02
1056,41021,2021-01-02
1057,20953,2021-01-02
1058,26897,2021-01-02
1059,10171,2021-01-02
1060,19047,2021-01-02
1061,9786,2021-01-02
1062,18799,2021-01-02
1063,26470,2021-01-02
1064,23998,2021-01-02
1065,24710,2021-01-02
1066,24713,2021-01-02
1067,2162,2021-01-02
1068,44652,2021-01-02
1069,35736,2021-01-02
1070,25740,2021-01-02
1071,26844,2021-01-02
1072,7980,2021-01-02
1073,44575,2021-01-02
1074,11578,2021-01-02
1075,28781,2021-01-02
1076,7854,2021-01-02
1077,2376,2021-01-02
1078,28133,2021-01-02
1079,23818,2021-01-02
1080,43717,2021-01-02
1081,17063,2021-01-02
1082,3163,2021-01-02
1083,8722,2021-01-02
1084,3443,2021-01-02
1085,22974,2021-01-02
1086,49413,2021-01-02
1087,29177,2021-01-02
1088,2632,2021-01-02
1089,34489,2021-01-02
1090,5491,2021-01-02
1091,29591,2021-01-02
1092,6077,2021-01-02
1093,31467,2021-01-02
1094,33482,2021-01-02
1095,22725,2021-01-02
1096,12509,2021-01-02
1097,899,2021-01-02
1098,34167,2021-01-02
1099,36253,2021-01-02
1100,33303,2021-01-02
1101,27623,2021-01-02
1102,13653,2021-01-02
1103,40843,2021-01-02
1104,35950,2021-01-02
1105,38243,2021-01-02
1106,15990,2021-01-02
1107,23777,2021-01-02
1108,4051,2021-01-02
1109,44697,2021-01-02
1110,14765,2021-01-02
1111,15477,2021-01-02
1112,49626,2021-01-02
1113,16485,2021-01-02
1114,21948,2021-01-02
1115,38169,2021-01-02
1116,12832,2021-01-02
1117,39881,2021-01-02
1118,3200,2021-01-02
1119,16750,2021-01-02
1120,8610,2021-01-02
1121,4778,2021-01-02
1122,10588,2021-01-02
1123,42172,2021-01-02
1124,31331,2021-01-02
1125,27818,2021-01-02
1126,21206,2021-01-02
1127,21668,2021-01-02
1128,33242,2021-01-02
1129,10979,2021-01-02
1130,49034,2021-01-02
1131,20340,2021-01-02
1132,40722,2021-01-02
1133,60,2021-01-02
1134,28346,2021-01-02
1135,1398,2021-01-02
1136,23142,2021-01-02
1137,42183,2021-01-02
1138,43140,2021-01-02
1139,38221,2021-01-02
1140,29671,2021-01-02
1141,15788,2021-01-02
1142,10248,2021-01-02
1143,43925,2021-01-02
1144,45708,2021-01-02
1145,17248,2021-01-02
1146,108,2021-01-02
1147,9772,2021-01-02
1148,7985,2021-01-02
1149,31705,2021-01-02
1150,33586,2021-01-02
1151,36999,2021-01-02
1152,33815,2021-01-02
1153,46603,2021-01-02
